run_id,suite,case_slug,common_link_category,algorithm,algorithm_iperf_name,trial,delay_ms,jitter_ms,rate_mbps,loss_pct,loss_correlation_pct,queue_depth_packets,raw_file,metadata_source,throughput_mbps,utilization,total_bytes,duration_seconds,retransmits,retransmits_per_second,mean_rtt_ms,p95_rtt_ms,mean_cwnd_bytes,mean_snd_wnd_bytes,interval_count,convergence_time_s
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,bbrv3,bbr,1,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/bbrv3/bbrv3_1000ms_100ms_10mbps_3_0_trial1.json,.meta.json,7.6546375873643315,0.7654637587364331,172228608.0,179.999229,3736.0,20.75564445889932,,,,,180,0.999823
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,bbrv3,bbr,2,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/bbrv3/bbrv3_1000ms_100ms_10mbps_3_0_trial2.json,.meta.json,5.5633021135140766,0.5563302113514077,125173760.0,179.999227,2645.0,14.694507549190753,,,,,180,63.000971
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,bbrv3,bbr,3,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/bbrv3/bbrv3_1000ms_100ms_10mbps_3_0_trial3.json,.meta.json,5.941910761265616,0.5941910761265616,133693440.0,180.000603,2889.0,16.04994623268012,,,,,180,56.000649
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,bbrv3,bbr,4,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/bbrv3/bbrv3_1000ms_100ms_10mbps_3_0_trial4.json,.meta.json,7.5905299628912,0.7590529962891199,170786816.0,179.999886,3753.0,20.850013205008363,,,,,180,6.001144
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,bbrv3,bbr,5,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/bbrv3/bbrv3_1000ms_100ms_10mbps_3_0_trial5.json,.meta.json,7.6895202954772435,0.7689520295477243,173015040.0,180.000867,3848.0,21.377674808644116,,,,,180,23.000805
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,cubic,cubic,1,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/cubic/cubic_1000ms_100ms_10mbps_3_0_trial1.json,.meta.json,0.1689355259947328,0.01689355259947328,3801088.0,180.001831,86.0,0.47777291776548647,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,cubic,cubic,2,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/cubic/cubic_1000ms_100ms_10mbps_3_0_trial2.json,.meta.json,0.15146249576856868,0.015146249576856868,3407872.0,179.998196,80.0,0.4444488988100747,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,cubic,cubic,3,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/cubic/cubic_1000ms_100ms_10mbps_3_0_trial3.json,.meta.json,0.2097144426978458,0.020971444269784582,4718592.0,180.00065,94.0,0.5222203364265628,,,,,180,98.003021
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,cubic,cubic,4,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/cubic/cubic_1000ms_100ms_10mbps_3_0_trial4.json,.meta.json,0.16893835849906408,0.01689383584990641,3801088.0,179.998813,77.0,0.42778059875317065,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,cubic,cubic,5,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/cubic/cubic_1000ms_100ms_10mbps_3_0_trial5.json,.meta.json,0.1689380149895017,0.01689380149895017,3801088.0,179.999179,85.0,0.47222437609007095,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,reno,reno,1,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/reno/reno_1000ms_100ms_10mbps_3_0_trial1.json,.meta.json,0.06990470976428736,0.006990470976428737,1572864.0,180.000919,31.0,0.172221342936588,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,reno,reno,2,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/reno/reno_1000ms_100ms_10mbps_3_0_trial2.json,.meta.json,0.06407972881608738,0.006407972881608738,1441792.0,179.999763,33.0,0.18333357472254005,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,reno,reno,3,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/reno/reno_1000ms_100ms_10mbps_3_0_trial3.json,.meta.json,0.06990495909070184,0.006990495909070184,1572864.0,180.000277,32.0,0.17777750419795185,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,reno,reno,4,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/reno/reno_1000ms_100ms_10mbps_3_0_trial4.json,.meta.json,0.06990503054906755,0.006990503054906755,1572864.0,180.000093,36.0,0.19999989666672005,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,reno,reno,5,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/reno/reno_1000ms_100ms_10mbps_3_0_trial5.json,.meta.json,0.0757312066524364,0.007573120665243641,1703936.0,179.998294,35.0,0.1944462873631458,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,vegas,vegas,1,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/vegas/vegas_1000ms_100ms_10mbps_3_0_trial1.json,.meta.json,0.06990547017657507,0.006990547017657507,1572864.0,179.998961,29.0,0.16111204108561492,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,vegas,vegas,2,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/vegas/vegas_1000ms_100ms_10mbps_3_0_trial2.json,.meta.json,0.06407970425216841,0.006407970425216842,1441792.0,179.999832,33.0,0.18333350444460414,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,vegas,vegas,3,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/vegas/vegas_1000ms_100ms_10mbps_3_0_trial3.json,.meta.json,0.06990511831878186,0.006990511831878187,1572864.0,179.999867,33.0,0.1833334687963964,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,vegas,vegas,4,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/vegas/vegas_1000ms_100ms_10mbps_3_0_trial4.json,.meta.json,0.07573085365916735,0.007573085365916735,1703936.0,179.999133,33.0,0.1833342163931423,,,,,180,
20260509_163006,common_links,geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667,Geo 1000Ms,vegas,vegas,5,1000.0,100.0,10.0,3.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_1000ms_delay-1000ms_jitter-100ms_rate-10mbps_loss-3pct_corr-0pct_q1667/vegas/vegas_1000ms_100ms_10mbps_3_0_trial5.json,.meta.json,0.06990466238470255,0.0069904662384702556,1572864.0,180.001041,33.0,0.18333227306168748,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,bbrv3,bbr,1,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/bbrv3/bbrv3_500ms_50ms_20mbps_1_0_trial1.json,.meta.json,17.045185043440334,0.8522592521720167,383516672.0,180.000004,2671.0,14.83888855913581,,,,,180,1.001153
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,bbrv3,bbr,2,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/bbrv3/bbrv3_500ms_50ms_20mbps_1_0_trial2.json,.meta.json,16.981099928732245,0.8490549964366123,382074880.0,180.000062,2719.0,15.105550352532655,,,,,180,8.000695
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,bbrv3,bbr,3,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/bbrv3/bbrv3_500ms_50ms_20mbps_1_0_trial3.json,.meta.json,17.010150673160634,0.8505075336580317,382730240.0,180.00087,2623.0,14.572151790155237,,,,,180,1.00024
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,bbrv3,bbr,4,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/bbrv3/bbrv3_500ms_50ms_20mbps_1_0_trial4.json,.meta.json,17.05676131167668,0.852838065583834,383778816.0,180.000791,2729.0,15.161044486743394,,,,,180,1.000417
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,bbrv3,bbr,5,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/bbrv3/bbrv3_500ms_50ms_20mbps_1_0_trial5.json,.meta.json,17.02780498425805,0.8513902492129025,383123456.0,179.998987,2674.0,14.855639159791494,,,,,180,1.001063
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,cubic,cubic,1,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/cubic/cubic_500ms_50ms_20mbps_1_0_trial1.json,.meta.json,0.4369017005506704,0.02184508502753352,9830400.0,180.002046,84.0,0.46666136228251537,,,,,180,25.001279
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,cubic,cubic,2,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/cubic/cubic_500ms_50ms_20mbps_1_0_trial2.json,.meta.json,0.40777792217843395,0.020388896108921698,9175040.0,180.000721,86.0,0.4777758640200113,,,,,180,21.00125
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,cubic,cubic,3,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/cubic/cubic_500ms_50ms_20mbps_1_0_trial3.json,.meta.json,0.4427269606349282,0.02213634803174641,9961472.0,180.002085,72.0,0.3999953667203355,,,,,180,144.002407
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,cubic,cubic,4,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/cubic/cubic_500ms_50ms_20mbps_1_0_trial4.json,.meta.json,0.5068145067349397,0.025340725336746982,11403264.0,179.999015,88.0,0.4888915642121708,,,,,180,46.001981
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,cubic,cubic,5,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/cubic/cubic_500ms_50ms_20mbps_1_0_trial5.json,.meta.json,0.4194266484616443,0.020971332423082214,9437184.0,180.00161,86.0,0.477773504359211,,,,,180,110.001167
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,reno,reno,1,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/reno/reno_500ms_50ms_20mbps_1_0_trial1.json,.meta.json,0.2213664810283376,0.01106832405141688,4980736.0,179.999645,42.0,0.23333379351942612,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,reno,reno,2,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/reno/reno_500ms_50ms_20mbps_1_0_trial2.json,.meta.json,0.2970953680592786,0.01485476840296393,6684672.0,180.000706,37.0,0.20555474932414985,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,reno,reno,3,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/reno/reno_500ms_50ms_20mbps_1_0_trial3.json,.meta.json,0.2504956869536365,0.012524784347681825,5636096.0,179.998181,41.0,0.22778007962202687,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,reno,reno,4,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/reno/reno_500ms_50ms_20mbps_1_0_trial4.json,.meta.json,0.24466788693039568,0.012233394346519783,5505024.0,179.999887,41.0,0.2277779207716947,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,reno,reno,5,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/reno/reno_500ms_50ms_20mbps_1_0_trial5.json,.meta.json,0.262143812130268,0.0131071906065134,5898240.0,180.000129,37.0,0.20555540824084634,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,vegas,vegas,1,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/vegas/vegas_500ms_50ms_20mbps_1_0_trial1.json,.meta.json,0.25631651300586744,0.012815825650293372,5767168.0,180.00145,40.0,0.22222043211318576,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,vegas,vegas,2,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/vegas/vegas_500ms_50ms_20mbps_1_0_trial2.json,.meta.json,0.2737952490529792,0.01368976245264896,6160384.0,179.999734,38.0,0.2111114230868808,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,vegas,vegas,3,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/vegas/vegas_500ms_50ms_20mbps_1_0_trial3.json,.meta.json,0.25631851227415803,0.012815925613707901,5767168.0,180.000046,41.0,0.22777771956791612,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,vegas,vegas,4,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/vegas/vegas_500ms_50ms_20mbps_1_0_trial4.json,.meta.json,0.2563168476390562,0.01281584238195281,5767168.0,180.001215,39.0,0.21666520417653848,,,,,180,
20260509_163006,common_links,geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667,Geo 500Ms,vegas,vegas,5,500.0,50.0,20.0,1.0,0.0,1667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/geo_500ms_delay-500ms_jitter-50ms_rate-20mbps_loss-1pct_corr-0pct_q1667/vegas/vegas_500ms_50ms_20mbps_1_0_trial5.json,.meta.json,0.2563206938475059,0.012816034692375295,5767168.0,179.998514,43.0,0.23889086106566412,,,,,180,
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,bbrv3,bbr,1,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/bbrv3/bbrv3_80ms_8ms_50mbps_0.3_0_trial1.json,.meta.json,45.519651233961575,0.9103930246792316,1024196608.0,180.000783,2196.0,12.199946930230853,,,,,180,5.001029
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,bbrv3,bbr,2,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/bbrv3/bbrv3_80ms_8ms_50mbps_0.3_0_trial2.json,.meta.json,45.444093256369904,0.9088818651273981,1022492672.0,180.000101,2049.0,11.383326946022102,,,,,180,4.000104
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,bbrv3,bbr,3,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/bbrv3/bbrv3_80ms_8ms_50mbps_0.3_0_trial3.json,.meta.json,45.50818727577644,0.9101637455155288,1023934464.0,180.000044,2110.0,11.722219356790823,,,,,180,4.000164
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,bbrv3,bbr,4,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/bbrv3/bbrv3_80ms_8ms_50mbps_0.3_0_trial4.json,.meta.json,45.484902775764816,0.9096980555152964,1023410176.0,179.999976,2135.0,11.861112692592803,,,,,180,4.000149
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,bbrv3,bbr,5,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/bbrv3/bbrv3_80ms_8ms_50mbps_0.3_0_trial5.json,.meta.json,45.636362506060486,0.9127272501212097,1026818048.0,179.999981,2116.0,11.755556796419885,,,,,180,1.000195
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,cubic,cubic,1,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/cubic/cubic_80ms_8ms_50mbps_0.3_0_trial1.json,.meta.json,2.866119866574102,0.05732239733148204,64487424.0,179.999238,148.0,0.8222257029776981,,,,,180,1.000716
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,cubic,cubic,2,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/cubic/cubic_80ms_8ms_50mbps_0.3_0_trial2.json,.meta.json,3.052520549148097,0.06105041098296194,68681728.0,180.000041,141.0,0.783333154907448,,,,,180,6.001735
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,cubic,cubic,3,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/cubic/cubic_80ms_8ms_50mbps_0.3_0_trial3.json,.meta.json,3.1165530844274105,0.06233106168854821,70123520.0,180.002761,142.0,0.7888767883954847,,,,,180,1.000386
20260509_163006,common_links,leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667,LEO,cubic,cubic,4,80.0,8.0,50.0,0.3,0.0,667,/Users/Rohin/Desktop/courses/EE122/EE-122-simulation/Final Test Outputs/common_links/leo_delay-80ms_jitter-8ms_rate-50mbps_loss-0p3pct_corr-0pct_q667/cubic/cubic_80ms_8ms_50mbps_0.3_0_trial4.json,.meta.json,2.8253212390291442,0.05650642478058288,63569920.0,180.000544,147.0,0.8166641985259778,,,,,180,44.001879
